issue,title,primary finding,validator comment,status,root cause (URL),size
validation-935,Ownable modifier won't allow to execute function,validation-1048,Inadequate control over AirDrop.sol ,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L297,73
validation-756,User will not be able to mint new entity if parents generation is old,validation-1045,Forging limitation on old parent generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L332,73
validation-522,Incorrect token minting condition in `mintWithBudget` function,validation-96,Patial credit for not addressing minting will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,73
validation-456,`TraitForgeNft._incrementGeneration()` resets the mint count of a given generation.,validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,73
validation-158,Nuke fund wrongly allocates fees,,Low QA on doc mismatch,Unsatisfactory,,73
validation-138,Overpayment of ETH is not refunded for mergers when they call forgeWithListed(),validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,73
findings-174,Allocated Airdrop amount won't be assigned to buyer,validation-229,Seemingly intended logic. Changing it will require messy/extensive update of initialOwners and many others,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L148,73
findings-133,The getNextEntropy() function can access uninitialized entropySlots.,,Low QA on uninitialized variable,Unsatisfactory,,73
validation-1388,`EntityTrading::buyNft` when called by a buyer is pushing the funds to EOA or contract of NFT seller instead of letting them pull their funds,,Commonly known issue frequently reported by bots in the past,Unsatisfactory,,74
validation-976,DevFund Contract: Denial of Service (DoS) Vulnerability,,No array entailed here,Unsatisfactory,,74
validation-573,"When an approved actor nukes an entity, the NFT owner will lose Nuke funds.",validation-40,Severe flaw if operator were involved,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/NukeFund/NukeFund.sol#L177,74
validation-225,Miss slippage protection in nuke,findings-165,Missing slippage to protect against fron-running,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/NukeFund/NukeFund.sol#L153-L182,74
validation-167,Everytime a forging occurs excess msg.value is not reimbursed to merger,validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,74
validation-32,Uninitialized variable renders all nuke amounts to 0 and burns the NFT,,Low QA on owner negligence initializing key variables,Unsatisfactory,,74
findings-123,Poisoning the Frontend with Failing Forges and Listings,,Commonly known issue frequently reported by bots in the past,Unsatisfactory,,74
validation-1406,Address is not wrap inside `payable` keyword when sending funds.,,Unneeded in low level call,Unsatisfactory,,75
validation-899,Incorrect tax fee calculation when tax rate is different than 10%,validation-539,Wrong algebra applied,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/NukeFund/NukeFund.sol#L41,75
validation-768,Adding an incorrect dev address leads to funds being stuck with no way to recover them,,Low QA on admin input mistake,Unsatisfactory,,75
validation-389,"`TraitForgeNft::_mintNewEntity:: _incrementGeneration(); will never run doing forging, due to invalid validation in _mintNewEntity function.",validation-1045,Forging limitation on old parent generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L332,75
validation-380,Incorrect check in `EntropyGenerator::writeEntropyBatch1()` and `EntropyGenerator::writeEntropyBatch2()` would result in the occurrence of more than one Golden God entity.,validation-154,More than 1 Golden God per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L164,75
validation-316,Aging will be too slow,validation-1039,Maturing slower than expected,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/NukeFund/NukeFund.sol#L147-L148,75
validation-60,Invariant maxTokensPerGen might be broken,validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,75
findings-166,There is no slippage check in the `mintWithBudget()` function.,,Prices are incrementally expected,Unsatisfactory,,75
findings-150,"In the `TraitForgeNft.mintToken()` function, the calculation of the mint price is performed before calling `_incrementGeneration`, which could lead to incorrect price.",validation-1379,The unlucky generation transition price,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L190,75
findings-117,fetchListings() will become unusable after a certain point,validation-291,DOS indeed when array has grown to a large size,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L48-L53,75
findings-85,Validation for golden god entropy is not sufficient ,validation-154,More than 1 Golden God per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L164,75
validation-1223,"Checking for ""golden god"" entropy is incorrect in the entropyGenerator contract",validation-154,More than 1 Golden God per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L164,76
validation-982,"Lack of currentGeneration checks in `TraitForgeNft` contract, severe disruption of protocol's functionality, anyone can mint after maxGeneration also",validation-929,newGeneration <= maxGeneration could be in _incrementGeneration() too instead of being limited to forge(),Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L350,76
validation-938,Lack of Access Control for Batch Writing of Entropy,,No threats entailed. Whoever calls waste gas,Unsatisfactory,,76
validation-831,Using 'forgeWithListed' does not provide a refund for any excess amount.,validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,76
validation-755,initializeAlphaIndices() can't be called by the NFT contract since its onlyOwner,validation-1308,Discord: Only airdrop contract will be owned by TraitForgeNft contract. Owner of the other contracts will be our multisig,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L353,76
validation-609,Precision Loss in calculateAge Function,validation-471,Partial for not addressing key issue leading to likely significant precision deviation entailed,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/NukeFund/NukeFund.sol#L118-L133,76
validation-1267,Mishandling of  `generationMintCounts` in`_incrementGeneration` function,validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,77
validation-1189,Off-by-one error in `EntityForging::listForForging`,validation-1375,Trivial change to stem yearly leak,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L87-L90,77
validation-888,wrong condition and calculation in getNextEntropy,,Working as intended,Unsatisfactory,,77
validation-875,Nuke transactions can be frontrunned and result in significantly lower reward for users,findings-165,Missing slippage to protect against fron-running,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/NukeFund/NukeFund.sol#L153-L182,77
validation-546,Incorrect Access Controls ,validation-1308,Discord: Only airdrop contract will be owned by TraitForgeNft contract. Owner of the other contracts will be our multisig,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L353,77
validation-481,A Malicious User Could Pre-calculate entropy to Get Desired NFT,,Low QA on unneededly expensive VRF,Unsatisfactory,,77
validation-429,User might loose NFT while Listing/Buying/Canceling because return value is not checked,,Similar to Analyzer: [L-12] Unsafe ERC20 operation(s),Unsatisfactory,,77
validation-325,Incorrect Batch Initialization can lead to Out-of-Bounds Writes (`EntropyGenerator::writeEntropyBatch1`),,lastInitializedIndex is the starting point of the next batch,Unsatisfactory,,77
validation-123,"[H-3] `TraitForgeNft::_incrementGeneration` resets the `generationMintCounts[currentGeneration]` to `0`, causing more than 10000 NFTs of the future generations to be minted",validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,77
validation-77,Incorrect Calculation of Mint Price When Mint Count Equals Max Tokens Per Generation,validation-1379,The unlucky generation transition price,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L190,77
validation-27,"miss calculation of the age of a token in `NukeFund::calculateAge` function, resulting in getting the wrong token age",,Insufficient proof alleging the impact. QA at best,Unsatisfactory,,77
findings-63,Moving to the next generation will fail because of the `onlyOwner` modifier in the `EntropyGenerator` contract,validation-1308,Discord: Only airdrop contract will be owned by TraitForgeNft contract. Owner of the other contracts will be our multisig,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L353,77
validation-1361,Inconsistent implementation of refund policy leads to loss of funds for users,validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,78
validation-946,Unbounded Loop in fetchListings Function,validation-291,DOS indeed when array has grown to a large size,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L48-L53,78
validation-912,`taxCut` rate can be arbitrarily modified by the owner and the new rate will apply to all existing forge and sale listings.,,Owner is trusted,Unsatisfactory,,78
validation-893,Users Unable to Mint NFTs Using TraitForgeNFT::mintWithBudget Function due to a logical error,validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,78
validation-697,Incorrect Amount Limit in `mintWithBudget`,validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,78
validation-567,Users suffer due to incorrect check.,validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,78
validation-532,Lack of Uniqueness Check in writeEntropyBatch1,validation-154,More than 1 Golden God per generation (Partial credit for not discretely exposing the key issue),Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L164,78
validation-527,TraitForgeNft doesn't implement all of Airdrop's onlyOwner functions,validation-1048,Inadequate control over AirDrop.sol ,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L297,78
validation-161,Race condition in `cancelListing`,,Insufficient proof alleging the flaw. It's atomic,Unsatisfactory,,78
findings-157,Incorrect verification on the `forgePotential` of the forger token,validation-1375,Trivial change to stem yearly leak,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L87-L90,78
validation-1334,Contracts cannot handle ` taxCut ` of 0,,Owner is trusted,Unsatisfactory,,79
validation-1220,Users will loose Funds when nuking due to rounding error during calculations,validation-471,Likely significant precision deviation entailed,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/NukeFund/NukeFund.sol#L118-L133,79
validation-1170,`mintWithBudget` function will not work after 10000 NFTs minted due to `_tokenIds` in while loop ,validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,79
validation-1030,The `999999` Constraint Can Not be Guaranteed,validation-651,Possibly 0 golden gods in a generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L206-L216,79
validation-383,Missing check for `maxGeneration` allows to mint nfts bypassing the threshold,validation-929,newGeneration <= maxGeneration could be in _incrementGeneration() too instead of being limited to forge(),Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L350,79
validation-168,There can be more than 1 god NFTs per generation,validation-154,More than 1 Golden God per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L164,79
validation-18,Burn NFT Before Sending Fund,,It's atomic,Unsatisfactory,,79
findings-145,Uninitialised parameter can harm users who nuke(),,Low QA on uninitialized variable,Unsatisfactory,,79
validation-1398,Excess Eth During Forging is Lost,validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,80
validation-1396,The wrong price is calculated when a user mints the first token of the new generation,validation-1379,The unlucky generation transition price,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L190,80
validation-1379,First minted token of a new generation  is minted at an inflated price,validation-1379,The unlucky generation transition price,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L190,80
validation-1378,Mishandling of `forgingCounts` reset in `_resetForgingCountIfNeeded`,,Intended design,Unsatisfactory,,80
validation-1154,[M-01] Denial of Service of `TraitForgeNft.sol:mintWithBudget` when current generation is > 1,validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,80
validation-979,EntityTrading.sol:buyNFT( ) does not  check if tokenID is valid before purchasing,,Token is under the contract custody,Unsatisfactory,,80
validation-749,Prevention of early generation of the GoldenGod in EntropyGenerator.sol is not working.,validation-154,More than 1 Golden God per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L164,80
validation-716,EntityForging - forgeWithListed : excess ETH neither utilized not refunded,validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,80
validation-577,Incorrect validation in `TraitForgeNft.sol#mintWithBudget`,validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,80
validation-511,Wrong use of OnlyOwner modifier will DoS the whole protocol forever and prevent minting of tokens of new generation,validation-1308,Discord: Only airdrop contract will be owned by TraitForgeNft contract. Owner of the other contracts will be our multisig,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L353,80
validation-347,Malicious actors can bypass forging limits in `EntityForging::forgeWithListed()`,validation-1375,Trivial change to stem yearly leak,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L87-L90,80
validation-72,Precision loss in reward calculation leading to incorrect distribution and leakage of funds,,msg.value is ETH with 18 decimals,Unsatisfactory,,80
validation-1175,Method ForgeWithListed in EntityForging doesn't refund excess Eth send to it as fee,validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,81
validation-183,Early devs receive more funds compared to the devs added later despite having the same weight,,Intended working design,Unsatisfactory,,81
validation-13,Users will not receive the correct reward tokens when DevFund is Under-supplied,,Intended design catering to extreme case due to prolonged truncation,Unsatisfactory,,81
validation-1383,"Wrong `taxCut` calculations in the `EntityForging`, `EntityTrading`, and `NukeFund` contracts",validation-539,Wrong algebra applied,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/NukeFund/NukeFund.sol#L41,82
validation-1149,Inaccuracy in calculateAge Function Due to Integer Division,validation-471,Partial crdeit for not addresing key issue leading to likely significant precision deviation entailed,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/NukeFund/NukeFund.sol#L118-L133,82
validation-1110,Users will loose all their Airdrop allocations if the buyer of their Entity Nukes ,validation-229,Seemingly intended logic. Changing it will require messy/extensive update of initialOwners and many others,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L148,82
validation-88,"The calculation  formula of the developer part in the `NukeFund::receive` function, will be wrong for certain values of `NukeFund::taxCut` variable,  leading to a misallocation of funds between the various parties.",validation-539,Wrong algebra applied,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/NukeFund/NukeFund.sol#L41,82
validation-67,Unsafe casting within `listForForging` and `forgeWithListed` functions can result in overflow,,The mod result is 0-9,Unsatisfactory,,82
validation-64,The ageMultiplier is not initialized leads to incorrect calculations,,Low QA on owner negligence initializing key variables,Unsatisfactory,,82
findings-162,Improper criteria for determining `claimAmount` in the `NukeFund.nuke()` function.,,Owner is trusted,Unsatisfactory,,82
validation-1035,"TraitForgeNft::_mintNewEntity:: _incrementGeneration(); line  https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L334 will never run , while forging",validation-1045,Forging limitation on old parent generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L332,83
validation-962,"Generation Issue of the ""Golden God"" 999999 in Batch 3 of the EntropyGenerator.sol Contract",validation-651,Possibly 0 golden gods in a generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L206-L216,83
validation-889,Users can't mint more NFT's using 'TraitForgeNft::mintWithBudget' after generation 1 ,validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,83
validation-817,Overcharging players resulting in Financial Imbalance in EntityForging in the forgeWithListed function,validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,83
validation-569,"When merging NFT, user can bypass mintPrice corresponding to new NFT.",,Commonly known issue using different addresses controlled by the same user,Unsatisfactory,,83
findings-198,Nuke factor is only incorrectly increased by `0.25% per year * performanceFactor` instead of `2.5% per year * performanceFactor` in `calculateNukeFactor` function,validation-1039,Maturing slower than expected,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/NukeFund/NukeFund.sol#L147-L148,83
validation-1371,Max generation can be passed while minting due to unchecked max generation variable,validation-929,newGeneration <= maxGeneration could be in _incrementGeneration() too instead of being limited to forge(),Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L350,84
validation-1299,The erroneous conditional check in the `EntityForging.listForForging` function allows the `forgerTokenId` to be forged one more time more than the `forgePotential` value within an year since forge reset timestamp,validation-1375,Trivial change to stem yearly leak,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L87-L90,84
validation-1286,Devfund.Claim() allows anyone to claim even if its not added as a dev,,It's msg.sender locked,Unsatisfactory,,84
validation-1026,"the `NukeFund.sol::calculateAge` function will return an age of zero.If the last digit of the entropy is zero, ",validation-458,Could be intended for performanceFactor of 0 won’t age at all,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/NukeFund/NukeFund.sol#L126,84
validation-1008,"[H-02] Forging and minting new NFTs would become impossible in the future, because of access control.",validation-1308,Discord: Only airdrop contract will be owned by TraitForgeNft contract. Owner of the other contracts will be our multisig,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L353,84
validation-996,"Participants can't burn and nuke their NFTs, locking of NFTs and loss of fund",,"msg.sender no need be owner. OZ: (auth != address(0) && owner != auth && !isApprovedForAll(owner, auth))",Unsatisfactory,,84
validation-790,"Excessive fee Charges in EntityForging::forgeWithListed leads to Overpayment and User DisTrust""",validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,84
validation-702,All of the contracts are pausable but none of them can be paused,validation-1354,Missing implementation of pausable functions,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L10,84
validation-337,Compromised Approved Spender Can Burn all Owner's NFTs in `TraitForgeNft` contract,,Intended and expected ,Unsatisfactory,,84
validation-281,`getListedTokenIds` is inaccurate as `listedTokenIds` is not cleaned up when unlisting,,Inconsequential as !_listingInfo.isListed == true still when relisting,Unsatisfactory,,84
validation-156,Wrong accumulation of dev's pending rewards during weight updates,,Makes no difference. The intent is to have old value of info.weight taken care of prior to new update,Unsatisfactory,,84
validation-141,Excess payment is not returned to the merger when forging listed tokens and is stuck on the contract,validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,84
findings-89,`NukeFund.defaultNukeFactorIncrease` is set to a wrong valuie ,validation-1039,Maturing slower than expected,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/NukeFund/NukeFund.sol#L147-L148,84
findings-61,View function can mislead users to incorrectly nuke or forge their NFTs,validation-170,Could round to 0 e.g. when entropy is 999999. This report has a second issue to be deduped to #295,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntropyGenerator/EntropyGenerator.sol#L152,84
validation-1423,MintPrice is wrongly calculated for the First token starting from Gen 2,validation-1379,The unlucky generation transition price,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L190,85
validation-1265,Using ERC721::transferFrom() instead of ERC721::safeTransfer() might cause the user's NFT to be frozen in if the receiver contract does not support ERC721 tokens,,Analyzer: [L-12] Unsafe ERC20 operation(s),Unsatisfactory,,85
validation-988,"Centralization risk, could ruin the protocol.",,Low QA on centralization,Unsatisfactory,,85
validation-680,The current generation can go over the maximum generation due to insufficient check,validation-929,newGeneration <= maxGeneration could be in _incrementGeneration() too instead of being limited to forge(),Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L350,85
validation-617,Incorrect Check Logic Allows Forgers to Forge More Times Than Mergers,validation-1375,Trivial change to stem yearly leak,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L87-L90,85
validation-572,Various problems may arise due to incorrect implementation of `_mintInternal()`.,validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,85
validation-565,Users suffer due to lack of slippage checking.,,Prices will be incrementally increased as expected,Unsatisfactory,,85
validation-479,Wrong age calculation results in less nuke factor and result in receiving less ETH from the Honeypot,validation-458,Could be intended for performanceFactor of 0 won’t age at all,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/NukeFund/NukeFund.sol#L126,85
validation-440,Users can forge an additional time above potential forging threshold.,validation-1375,Trivial change to stem yearly leak,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L87-L90,85
findings-185,mintWithBudget function will become non-executable once 10k _tokenIds will be minted,validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,85
findings-18,Can overforge,validation-1375,Trivial change to stem yearly leak,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L87-L90,85
validation-974,User can mint NFT's paying much less than the mint price,,Commonly known issue using different addresses controlled by the same user,Unsatisfactory,,86
validation-945,"Potential Uninitialized `entropySlots` Reading in `getNextEntropy`, Causing 0 Entropy Mint",,Low QA on uninitialized entropy,Unsatisfactory,,86
validation-857,Reentrancy Risk in External Contract Calls in _beforeTokenTransfer Function,,This is an internal function. Calling function typically has nonReentrant visibility,Unsatisfactory,,86
validation-329,Incorrect Slot Index Check can lead to Out-of-Bounds Access (`EntropyGenerator::getNextEntropy`),,Working as intended,Unsatisfactory,,86
findings-141,"If `forge` is called for previous generations, it will revert",validation-1045,Forging limitation on old parent generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L332,86
validation-1301,Incorrect Token Pricing Across Generations,validation-1379,The unlucky generation transition price,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L190,87
validation-1215,The user's airdrop eligibility is not properly updated when the NFT is sold,validation-229,Seemingly intended logic. Changing it will require messy/extensive update of initialOwners and many others,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L148,87
validation-845,Improper forging limitation check allows dead listings in `listForForging` function.,validation-1375,Trivial change to stem yearly leak,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L87-L90,87
